Hash do merge,Data do merge,Tempo de isolamento 1 [ancestral](dias),Tempo de isolamento 2 [ancestral](dias),Tempo de isolamento 1 [pai](dias),Tempo de isolamento 2 [pai](dias),Tempo de isolamento [merge],Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
d8d1bd0259c4c2a2130ec3b48d132b3ebbac3bba,2011-12-06 01:04:29 -0500,0.0000000,1.5557639,0.3688079,2.7148843,3.2699537,1,2,1,1,2,4,3,1,SIM,1,1
4aef322079f04c85e7147f388fd3a5fca0809a0d,2011-12-05 11:45:11 -0500,0.0000000,1.5429398,2.7147917,2.7020602,2.7148843,1,1,0,1,1,1,3,1,NAO,0,0
bfa4fe8a4fc178b252d11c56d7851b105763b720,2011-11-23 09:52:08 -0800,5.0621412,0.0477546,8.8847569,1.1019097,8.8915394,3,1,0,5,2,4,1,1,NAO,0,0
65ab040a7b21053b08fce1b551407c61649fbcbc,2011-11-23 10:42:10 -0500,0.0000000,0.4947917,8.7998727,4.3174074,8.8012847,1,3,1,1,3,2,2,1,SIM,1,1
2a697e4bf528e2cc7f2634c0f879d795f00561f8,2011-11-14 15:01:29 -0500,20.5822801,4.9149537,20.9743171,6.2705787,20.9897106,7,1,0,13,4,6,2,1,SIM,1,1
e4c4d920a95923bda030baeb8f5f8d44c8c6d639,2011-11-14 11:29:14 -0800,6.4268056,0.1872685,13.9978356,3.3652315,13.9988773,3,1,0,5,2,4,2,1,NAO,0,0
a7f14435b137ddb559cf1119e48c84eb5895c21f,2011-11-14 11:21:38 -0800,4.0966319,0.0000000,13.9886458,7.5710301,13.9935995,2,1,0,3,1,3,2,1,NAO,0,0
a64cc1d979ba4114fd38a1430c2727fb1adb7996,2011-11-14 11:13:27 -0800,0.0002315,0.0000000,13.9817361,9.8920139,13.9879167,1,1,0,1,1,2,2,1,NAO,0,0
6804754cf428b0b2952c0cf20e29f5a3ba38cf07,2011-11-14 14:04:33 -0500,0.0000000,0.0108449,14.1063773,0.1248727,14.1066088,1,1,0,1,1,2,1,1,NAO,0,0
053554503805bc0a31f313a65f2cb6a0ffc5dbea,2011-10-31 12:30:51 -0700,0.0000000,0.0000000,0.0764236,0.1904514,0.2012963,1,1,0,1,1,2,1,1,NAO,0,0
64b69c0cfa120a20be8343c5356d185cf760e7d3,2011-10-31 10:40:59 -0400,0.0000000,0.0019329,3.7130556,0.9799769,3.7132176,1,1,0,1,1,1,1,2,NAO,0,0
e8ec62c89409376aebf84c512da64a44a33caa34,2011-10-24 14:46:50 -0400,0.0000000,189.2183449,0.0108565,0.0001620,0.0161343,1,2,1,1,3,1,2,0,NAO,0,0
b8322d22181a55b4255a0b50a3370cdfe2feaafa,2011-10-24 14:23:50 -0400,170.3517708,19.6659722,0.0000463,18.8664583,18.8666204,2,6,1,3,29,2,9,1,NAO,0,0
58c88ccc59039a65d12104964039dea8f902f672,2011-10-24 11:16:04 -0400,96.1467130,15.0613889,19.7005556,15.2701968,19.7445486,8,1,0,28,2,10,2,1,NAO,0,0
9b7154878f9d1d3fd47370658e098cabef05d975,2011-10-21 14:44:55 -0400,0.0000000,0.0048611,1.9116319,1.0161458,1.9118287,1,1,0,1,1,2,1,1,NAO,0,0
196c8066f78dea04dcc93a9fdf54166274d798e3,2011-10-19 15:59:54 -0400,0.0000000,1.7645139,0.0503819,0.0219560,0.0503935,1,1,0,1,2,2,1,1,NAO,0,0
ebca7f2a2d8c865fde4a805e417b0b17cd33aa7f,2011-10-19 12:18:57 -0700,0.6391319,1.6733333,0.9135995,0.8443750,0.9355556,1,1,0,2,2,2,1,1,NAO,0,0
e68d95dcaa66734fbc5a1c4142e278e3da43f634,2011-10-18 16:28:28 -0700,0.0000000,0.2506829,2.6149306,3.4438889,3.5527199,1,2,0,1,5,1,3,1,NAO,0,0
c30be2137c692ced5c667d64c76f5c900a79563d,2011-10-18 16:44:50 -0400,0.0453356,0.0670370,3.4130787,3.2602431,3.4390856,1,1,0,2,2,3,1,1,NAO,0,0
89cf32f37af59a038458b2715a061e81c10cfabc,2011-10-15 03:12:33 -0700,352.6758449,0.0000000,355.8172454,364.5334259,364.5353241,31,1,1,152,1,20,1,1,NAO,0,0
518d650279f3215f215bba87875351491e6cbde2,2011-10-05 17:35:58 -0400,170.3496991,0.0000000,0.0000579,0.0020833,0.0021296,2,1,1,3,1,2,1,1,NAO,0,0
ab84e23ab27caff9cbc041524c20a74b64ce2f87,2011-10-05 17:32:59 -0400,170.3479977,0.0000000,0.0001389,0.0017824,0.0018403,2,1,1,3,1,2,1,1,NAO,0,0
254e93cb2289fd1d95200d7a1a8261e9adfa699c,2011-10-05 17:30:32 -0400,115.0725926,154.7592940,28.7420949,84.0173611,84.0175000,2,10,1,3,30,2,11,1,NAO,0,0
b501ba49e96f15bde4e54fb47cd391f91eaf30a1,2011-10-05 16:07:15 -0400,154.6775116,0.0000000,83.9355787,6.5667477,83.9596644,9,1,0,27,1,8,1,1,NAO,0,0
921b592cd72611b72923f539b1e849d567eee7cf,2011-10-04 14:11:30 -0700,83.7663310,0.0199306,54.2171065,14.3053472,54.2625116,5,1,0,17,2,7,3,1,NAO,0,0
d79cd48bc507e2599d722ba22b78690d4114b0c5,2011-10-04 13:06:07 -0700,83.7596759,0.1049190,54.2104514,19.9282523,54.2171065,4,1,0,15,2,7,2,1,NAO,0,0
7760e6aa528fc60a66def3ec66e987b0b38b0f02,2011-09-05 17:50:45 -0600,54.8392708,99.4837037,55.0347801,29.7447338,55.1178356,3,5,0,13,20,2,9,1,NAO,0,0
03b341d0635b86124413a631c40e57d3b350cbeb,2011-08-03 11:32:31 -0400,91.6163889,0.0000000,100.9829398,9.4829398,100.9937500,9,1,0,37,1,12,3,1,SIM,1,1
c7d4810ed63cb3defd02839e8438f44f47d775a9,2011-07-13 17:05:25 -0400,86.3288657,0.0000000,0.0005440,0.0021759,0.0022338,1,1,2,1,1,1,1,0,NAO,0,0
2462717424bd28a955181ddcdc7f5d8c9392e68b,2011-07-13 17:02:59 -0400,6.1057870,70.8561458,0.0001620,80.2226968,80.2232407,1,9,1,1,35,1,12,1,SIM,1,2
779a28d59a463938fd4e6f37a980b921720b5354,2011-07-13 12:40:08 -0400,70.6715972,12.9096412,68.9104051,14.5197917,68.9129630,7,1,1,21,3,9,2,1,NAO,0,0
96dbdaf9295f5598b631411d1553b04b43594152,2011-06-20 15:50:54 -0700,0.3422106,0.0000000,38.0653588,24.1106366,38.0705903,1,1,0,1,1,1,2,0,NAO,0,0
379d177a7eb3b1741e06199cb62d942207fced24,2011-05-11 10:06:45 -0700,7.6065972,0.0000000,2.5150926,2.1446644,2.6011343,2,1,0,4,1,5,1,1,NAO,0,0
7bc1c9fb0d18fd6cacd392833f1fb857bf502a57,2011-05-11 07:42:47 -0700,5.8522222,0.0000000,16.9488542,9.3665509,16.9592130,3,1,0,5,1,3,1,1,NAO,0,0
a3b8f9edb140e5fa3ce2cd094893343ae51bdf92,2011-04-24 11:41:45 -0400,0.0000000,0.0000000,0.0003819,6.1060069,6.1061690,1,1,2,1,1,1,1,0,NAO,0,0
3df562f07eab75692d89fbfc11154ff36a5f52d5,2011-04-15 17:00:37 -0400,9.9223495,0.0201505,21.2718750,0.2421644,21.3014931,3,1,0,6,2,7,3,1,SIM,1,0
c7b47edd2f02bea44200eaf66b6bb93cbbcaf762,2011-04-15 16:13:51 -0400,0.0001157,0.0000000,9.2959954,7.3440394,9.2987384,1,1,0,1,1,1,5,1,SIM,1,0
b6c39fec74b02fc40ebc02381e8283b43f66a9ab,2011-04-15 16:09:54 -0400,0.0000000,0.6207523,21.2661574,11.9702778,21.2662731,1,1,0,1,3,1,3,0,NAO,0,0
52916aad87d5e91a51cbe71f133219c9dfa07920,2011-03-20 19:26:52 -0400,40.0474190,0.0000000,46.8659491,6.7560995,46.8797917,5,1,0,15,1,7,2,1,NAO,0,0
866cd352363bbdb9a28d87c46a62d5795ee0617e,2011-03-20 18:50:56 -0400,0.2813079,0.0000000,20.2399884,3.9441435,20.2602083,2,1,0,3,1,6,1,1,SIM,1,1
85460fef613a2cd88e1674a31c87a67c9146a5c8,2011-02-28 10:52:56 -0500,19.7403472,1.6942940,26.5588773,20.4331134,26.5645602,2,1,0,2,5,1,2,0,NAO,0,0
d0faeb53c10873a1c2ff3bc0ad18a5ed4930ba91,2011-02-01 20:22:47 -0500,0.0000000,0.0000000,14.1480787,8.7837384,14.1481019,1,1,0,1,1,1,2,0,NAO,0,0
6b4fe66f0925b90db6afd7a5fade1f940179c36a,2011-01-18 16:49:31 -0500,1.6151620,0.0000000,9.1047222,9.1128704,9.1151157,2,1,1,5,1,2,1,0,NAO,0,0
9a9f2a85da85321d008b4cd246271645f9d65db7,2010-12-13 10:31:05 -0500,0.0000000,3.3724306,3.5646296,3.5603356,10.0189236,1,1,2,1,2,3,3,2,NAO,0,0
