Hash do merge,Intersecção de Desenvolvedores,Arquivos em Conflito,Arquivos com Conflito causado pelo Mesmo
54ede342f553a48537604a1cf7502c83e0c19758,0,0,0,
9be492fcb31665a52ea70fd435f889742aee5111,0,0,0,
5e04edfc43baf5051e70a15e84150881b5f8ada8,1,0,0,
6faaf75f69eca0f6b3bd532d7cb5b6dfffac699b,1,0,0,
513dc3e3b56c80eb4cda15925bd382dcd526fcda,0,0,0,
960e515e77c46d26c9e463079095181d38a49186,0,0,0,
96ea7a684fe69443a1b9d0e6d92c84655ae1de2f,0,0,0,
5fc602a178d37ea2ca137a9e12dc6c6b68dc261d,0,0,0,
e0c2509bf7c02cd8640319701096cc71e43834a1,1,0,0,
57570accbf453b91caf6274cb0195c1876f4ae9c,1,0,0,
71a2abf877629ae523d5e1eb266233ea252c3ac5,0,0,0,
33f010e92c4d6e20b37dcf171a09ee9d15534cf2,0,0,0,
c1c0e7e921b7125aa8afbb652b238694d3b3cd31,1,0,0,
df7f72a3b75ef486e08c8e6fe17da766c5095418,0,0,0,
4a2b3b256e42e15deb117dfa9fa192345d15714f,0,0,0,
41d5715ef619ce43d389f0bda99d8deaad3e28ad,0,0,0,
8b00368fa1968873877dae42b29af64572a6c03a,1,0,0,
6edf6599b7809a4647cd9b31658660c1eccb5bb8,0,0,0,
d978a0f2cd81eeb8d9a50b42f38ea68b4c5bd5f6,0,0,0,
c6bf86c9b4929d9cc9bac4ca7112755d1f5441f5,0,0,0,
2420d12e44f33f0178c8c0ef41e3a2c22cf4fb8e,0,0,0,
5d7e9a622f3123775b02005516c93f13afd5c380,1,0,0,
0cd482cbf26b034b318c54e0f2c15e90a87f893d,0,0,0,
5c37f5a8db3f3245f2cdc39b61f565aa6811d2c6,2,0,0,
3b56ef8cbf0bf8c2df8c6d3e1ad5b49ddb2a86d8,0,2,0,
4fecbaf4f5c5c8193ae39d03ac3a0239f39074ab,0,0,0,
268f94b89d05c7b4cb941d6f1e96504f64e058cd,0,0,0,
0cadf7e888d1ff49bc0b660d4d32def1339a6160,1,2,2,
f07e1eb0095dca699d19623879f0785cf01e3da9,0,0,0,
d2d36456460e000d64700c215c96e9cdc25fb28b,0,0,0,
d50a9fac331faec3812166b63914e672f27c2090,0,1,0,
12d0de0e0311ca30b77b69759fe7a2496f38858f,0,0,0,
50603ef19c9ae9bf6ba9b8e6fbd0098b73ddb5ec,0,0,0,
7ef498d53c12041b09a6e58a5c1b36e258eef0a4,0,0,0,
0d8547e6407734ce76f174e1bc1abe65c7440b7b,0,6,0,
16be073c91911c13cc55b9827f19a6d1070d7f02,0,2,0,
912b6db5d50167a6bd763ae2ff0b482e3af7ca3a,0,1,0,
d4c05e5956217eac1627868217f4275210ef3c98,0,0,0,
d5089936bd6748b6e926a6232fc40ab521a30f39,0,0,0,
ddcf5460ed3adbef8712d3284fd058ccff2a1092,0,0,0,
85e65ffd1c034429f2fb5a6fcc8dc823a093e692,0,0,0,
efa440f7055bd47bacd2bcddd6b24110eec8a47e,0,0,0,
c52a31d2f78abf4b021f4746dbcd724530da5299,0,0,0,
944b5c5b00c2f608c6e555a537a85442cc0f1c9d,0,0,0,
9417888f60cf10033e7b1fd7ae505db725e918d6,0,1,0,
d158e44374e81fb8ef5870c12b62c6963a9aef64,1,1,0,package.json,Antonio Scandurra,Max Brunsfeld;
6b761862cf91942116f85de91cc24d919291b134,2,0,0,
b15ce0c3f6775cf1a02effd2612137a766b51197,0,0,0,
dd3fc442e5611642efc33eabdc21a092a13d61a1,1,0,0,
8702b840f5980c406e4902f478788f796442b79d,1,3,0,script/lib/backup-node-modules.js,Michelle Tilley,Katrina Uychaco;script/test,Michelle Tilley,Katrina Uychaco;script/lib/transpile-packages-with-custom-transpiler-paths.js,Michelle Tilley,Katrina Uychaco;
8ed16cea43cfd3f3b04b51ed5851892944ac7f19,0,0,0,
fe5d3fabcc3e19f43bd8b5d933e51a950c1ac318,0,0,0,
d44876f3bcdf9bb585243f35c51f467000a56a6b,1,1,0,package.json,Antonio Scandurra,Wliu;
3bc6b48d765da4bce44eebf0f18e45a88a5d70ce,0,0,0,
5e4a75b720391cbf5f9a3d7f0c839c5e40de5b14,0,0,0,
3c0e71b15a7ea3251dc6d21f394d420c0014601a,0,0,0,
2e363c3d58b75713fa1f64358f705162b3ad0053,0,0,0,
1559c8a04710491c7f3406dc31100392a6d510f3,0,0,0,
07c2a8e8d630fe0fdf8307ec192ffd52b9a6b288,1,0,0,
b61e978a808f637d0df4aed76cf62bf15626a082,0,0,0,
898ca46495f4504e760e6ad03c0e2cb2f6b80194,0,2,0,
7c2510eb9c044ebc41c4d643f5adc23835d1c5ea,0,5,0,
729ae0ea5161d54dbb7c59b6d9888b3525935fb2,1,2,0,src/task.coffee,Nathan Sobo,Antonio Scandurra;script/package.json,Nathan Sobo,Antonio Scandurra;
e9a124f0fbc1815c721159475a83af3c8932459d,2,0,0,
8a252dc903171f15094a03ccce7bac66cad601cc,0,0,0,
f464bb357918fe47e0e794c9c155312f494616f3,0,0,0,
c1e42fab0fdfa5cc3c0742053d4f90a0b472da9f,1,0,0,
6e2dcff6a9fc9c38d87883f503e39ec2abc0ebbe,0,0,0,
107e830508fbf0dd5919d4d45f04d5161e67b366,1,0,0,
211b486a6fc31e8087635676e4683aad5cfcb551,1,0,0,
071ee3a06076f67e7708f4fdeffe85ac0e9d89c6,1,0,0,
1f31b95549e4e7e716a7d43f4592f8fc089d6488,0,0,0,
d55b572f2462586695e73143f46918adc3bf9933,0,0,0,
83600bddb196c898df059ea664d2e7a9f0a25acb,0,0,0,
d47c780e085d9b0f9802f3c89e95b5ac45eaf23c,0,0,0,
0e9581e5aa974c4a52900b1e1e69f44ba4e6a01b,0,0,0,
52195e79ff82be23236398758ff1b3fb86404cea,1,0,0,
5e079866991689eb0b576a94cd654e78fb178465,0,0,0,
56e6048bfc961835ed109c6f4107e1668281fb70,1,0,0,
b8e6689abf2c9ea24ad6b8f69f88b644d49bc681,1,0,0,
f4fceb0e2025493422e46d60f72969f93b256169,1,0,0,
a67624608186438eb8e8a91a788897a9cab4e3ef,0,0,0,
9202160ca962e033289b14f15ab3da177a7ef170,0,0,0,
e0309883bbdaf75973689961ddbc75333cd5c46e,1,0,0,
b3911053be33205178ca27502a7491f68c379c43,0,0,0,
1641d9bb7d6af45d518c7859d91be9664db644d8,0,0,0,
74ff9fdb91205b89673209caf1e2ceb373e9c59f,0,0,0,
3292e3b4df256d8df3395490856e5c55665c1d8a,1,0,0,
55c6f8b29cd2124a7b93f52f05431f6a6f43c347,0,0,0,
57281dd97a5c5b5106222ea2db33f0002655a85e,1,1,1,
6425b5e0699154887308838cca41348a3b2bf183,0,0,0,
2f6880a32f63bf1252d68c0d332c5df0f5be7aec,0,0,0,
c810ac4f5b02a302bf486dbb3992770c590503c9,1,0,0,
6ac29939e527274e0496d861facc238605aa2e5a,0,0,0,
a74d561f3ccc15a981e814e1b91fc076d2186e40,0,0,0,
0ca1cf166afc45b3af2911b4de9133da88fd4d15,0,0,0,
8bc325b922005ea8a06fd462dfb8500d434c0712,0,0,0,
32ff2f37d9c600c427f3a5884a3b028213db210d,1,0,0,
03be10414189b195ce4cbb9f11936cf575b15042,0,0,0,
67fc7d0ccb05885db78b3185b1963a511a896e63,0,0,0,
cef72fd66f1f269c5d7905b128e1d7fa27d1be7a,1,0,0,
cf1d66f88caab3a04c08613d2421e6b975535ab4,0,0,0,
5557219fbc33b806933a47c372a40115a7aa7ba4,1,0,0,
61fe77e918ea6e2544245bf37971d01f9e5ea908,1,1,0,script/lib/generate-startup-snapshot.js,Wliu,Max Brunsfeld;
817467f0a82e68cc3a62c2ae88271368c15e3681,1,1,1,
97c79ea596bf8f698f2e2c845551bcbd9d526eec,0,0,0,
6a76ef5dd65899b3b8635b5291b2fca2f776bd3a,0,0,0,
1ff5c9e684a6c53ef460a2aea5ac931b0b6dd137,0,0,0,
d202c1abd33a64da0c27b4334132f9ce8baad062,1,2,0,script/config.js,Wliu,Antonio Scandurra;script/lib/prebuild-less-cache.js,Wliu,Antonio Scandurra;
d9e1fcc70bc0babad05ca453c4b9acd9857d5471,0,3,0,
4c1cb16e77f8c8b35f72a2b4286c841164e169b0,0,1,0,
5150db2ff1169fd6a7c2996e6da8f1fa4e07a88f,0,0,0,
590af46498d128cb3bf2aa1676b7c07b8256357d,1,2,1,spec/history-manager-spec.js,Wliu,Antonio Scandurra;
27c66300e4afdb409248459ea207223401357671,1,2,0,script/lib/generate-metadata.js,Wliu,Antonio Scandurra;script/lib/create-windows-installer.js,Wliu,Antonio Scandurra;
cebe8adef2334dd659b408fb6a076a1252c5d74b,0,0,0,
f4b6cfbdd6e281e96ab27662b11bb99084b0a6f7,0,1,0,
91780e6f180b0bcda37348e7c39a12c443c2aab4,0,0,0,
95cf200a7c5719d948995c540fef07c60b19fedb,1,1,1,
31692f6e6cf7390a4762491d561275e94b3f3e51,1,0,0,
edf012e32ddb20c5d12968f22e01bef71976a900,0,0,0,
6722450b7ed7eaafd6baded3ac1969427b9b2bed,2,0,0,
2f9a9ed657032bf20823512ce598e8e003df753d,1,0,0,
81af989f0d41d8dfdece0732dadea8a17e4ba669,1,0,0,
a8b885c4d5b4f76daf2401cf6f3eca2625aaa1b5,1,0,0,
d623a412435564955ab13474fa2bf9a4aaa22ec2,0,0,0,
4ef9a0502f830f231427aef25338179d8330ccab,0,0,0,
70177e5a4dd1f9bea6a26a8f134f2cbb28ebee43,1,7,7,
ad3c4d968af1781b7cd0d6c903bab70fe9674fc7,0,0,0,
bb557d83a5cc811585efc905365d0e77d30bc71e,0,0,0,
4b98843faeb58142affe43fbef38b48ffcd80c85,2,0,0,
e61919cd60f10148526bf6bace38f878d2db9c78,2,0,0,
11961b09ac492fb02466266241d716e1f9da0dc7,1,0,0,
1248eb0b20ae48758c39b7bc1185d0862657b086,2,0,0,
73e8642b96d1340bb6e2ed2c585c53b67cae79ba,1,0,0,
8c671e9f874ae9a4a3fa5f025051591e99ab6138,0,1,0,
9e864fac30dd1e55538e6a7c319ad75c77e202fc,1,1,0,package.json,Antonio Scandurra,Hubot;
3274191203989c07be355ceaa12f1b35457b2a4a,0,0,0,
206bcac1bc701e0af3aef2bcec49cf47640677a3,1,0,0,
12165b1116f460fe1a10502ddbdc83f31274c53f,0,0,0,
40bda190475cbf1abf256d3c23e1e1ffd8822078,1,0,0,
26028c8065e97cc861e5e9751d983437f120ea00,1,0,0,
b0b18798af76c9ddea308972b6c7d203be174559,0,0,0,
b1747f50d360d28bed726d64aadaa23cd351c737,0,0,0,
4f261731aea1458644141a96699e364c13d8a74c,0,0,0,
5f2dc226b532ad74ac5a369a5392142019a97422,0,0,0,
e1ab1a0e8c70efdc514419b09759864b8293126d,0,0,0,
098cc4b984bfa5ea7fdbf8722662addc4b28b633,2,0,0,
9b72cb5629fa54da0f91023cda6b33551cf5d375,1,0,0,
e112284b35bd97aefdb0714133f9697f0bce2f8f,0,0,0,
69d12d917bd816c37424e791da98dfb25e8cd893,1,3,0,circle.yml,Wliu,simurai;.travis.yml,Wliu,simurai;script/lib/code-sign-on-mac.js,Wliu,simurai;
63ec371af7818e0d7d1da2d2e606c3bb0cd8b979,0,0,0,
82faad9f92f4ab6c2784e4c8eec15f58baa61fdb,0,0,0,
2a26051539fec40b9739136d8c0ccf322beb0a83,2,0,0,
90c707a4c2a1649b24cccc802c7444accb417af8,1,0,0,
264ff4a8653a6af0306621510e61e12a1e877bba,1,1,0,static/index.js,Antonio Scandurra,Damien Guard;
98d859a95e15f72c36131982c4ba0c089efd94ed,0,0,0,
ec9aec66862006fd083b27a44552edec3a18daea,0,1,0,
e04c31445d39ec6278162ac7976995505962e225,1,0,0,
02a1010a76f35af5adbf091b895b007ba19937b1,0,0,0,
4acd477559d5cc0defddd840a793fa24d784f646,1,0,0,
2e27b16541baa4024246edcde2d778adb274e533,0,0,0,
85dde00e8276530b4666293388d0cb83d22b9556,1,0,0,
97340ee4c58251bae586e706c41f0b4d0a91878a,1,0,0,
4a3c92f6898a03336e0d478a91aa80e4d6da8274,1,0,0,
edc974501878e707ec31ff4962e54ca38e70a4ca,1,0,0,
3b55cfad24295d240034260166350c4401dd618f,1,0,0,
a79cc036498c1edeec124af7d7b441e127359c71,0,0,0,
c3719b01769e7266273406547348205acb3ab1d2,0,1,0,
ae9d949ee4e199d1884bed89083196fa375bbd34,0,0,0,
d03ace5686696d8e27d7f6292f8a86323eea3bd0,0,0,0,
47879eec78b66ab466546c4fc23fcad8d4970df6,0,0,0,
f3468d29556f93f685d08ec443e680ec97835ffe,0,0,0,
7e7224c670972c0e94086218936b3b0e8392152e,0,0,0,
8b366939be0dd44b1065adb409ed787ac3830cbb,0,0,0,
1cabda53fc56182a0e1e9376cf9deddd99869b03,1,0,0,
4704c9680317c4cd9dec2366da5e66a3064f245a,0,0,0,
88a190532cec74d20c6b48f78973f18ab1e8572a,0,0,0,
c5fbb79ac9b2b928251c8dc958004a7286a73d0c,0,0,0,
82741c7cacd86ec29196b93447d314eef8122510,0,0,0,
1d2331b7e9456b14fca7675d3b189e233d68c8b9,0,0,0,
62d804b858d2f7c393b6e02f1a797217a4cce020,0,0,0,
9db39a6bfdebbd3e4e0ff212ee869675a90420ca,0,0,0,
5561b54a0130d914035208d36bd1b60884f60dbf,0,0,0,
3ac76374f8afbafabf2a305952b602046d78eeab,0,0,0,
d2b97e10434ce8f7dbf730663e70a1b9c8eb51b4,0,0,0,
3aa773b700999021a35705191ff13540a588b5da,1,0,0,
494c042915ce8c7e6cd51929761596a54695776b,0,0,0,
d0c2ffbbc91d43e0cfe968c7b093a0783fa18a2b,1,0,0,
5568bd1a0668cba3bc5cfefc52bfd668b895f6d6,1,0,0,
623caaf85d541737d495a98ef47742a656647c9f,1,0,0,
c406cc4420c943ef7fdc80f3ff8e2d7ec273273b,0,0,0,
1fef2fa866b0ddd50ebeb1ebea6fc3f793b2a50b,0,0,0,
6d415e09899f46254cf3e250ee122ce609593489,0,0,0,
fbb5482b9150f9e8284b8c2bc9c7d104caf07979,0,0,0,
c3ac59a6172f255493e2443fdb845f5c03391f36,0,0,0,
0c2d85d6c04cdff17291c9eff911d43f0b04f72d,0,0,0,
6725a4194e778293ea403f0a156d81019e9e39c9,0,0,0,
1112e41c5a71428484864ec95c3663e5962108c7,0,0,0,
abccce6ee9079fdaefdecb018e72ea64000e52ef,0,0,0,
6dd35ec9d5f7304cef5d791f07fe7070a4ca2070,0,0,0,
629656403c02bf86e29b8cc842070282b4686542,0,0,0,
a21841e5f30be14d2b415816aff1bcbc9cb53cd0,0,0,0,
b6ecaf66dedcf05a6d244eb80febad10bad3cc5d,0,0,0,
d1a52b6db8afe5fa30b2e63beb38428ad0c0895d,0,1,0,
641cc44e3b3a128fb0ff99d3dea70c647ac0811e,0,0,0,
1b8fc0ee609faeb9d99b9f940dcf59be4065c665,0,0,0,
ebdf27a057ed683b522523a114680350e13ab53b,0,0,0,
49c6ab008cfc3a54a1ade27ce79df0729dd46cb2,2,0,0,
5693c4a1b7d851f7667d812f75ad41134317c3de,1,0,0,
9fb2f456b5d54eb66ba42a00b2841fe67efd0840,0,0,0,
2095015e8221ad1873d037efd7cbd49d7c013c5b,1,0,0,
dd62b91cb5141dcc04ae15235d1cc925f5921d87,0,0,0,
f9dfabfdff3bd3b47be663839b6273aebb7bdf8d,0,0,0,
feb60ca0d38816e1eda573f988ea91909c580ad7,1,1,0,spec/lines-yardstick-spec.coffee,Nathan Sobo,Damien Guard;
d7b86d9187d103955274715462ee94fbeefeda45,1,0,0,
ad77c319ad4d9799294e08fe10c5b37aa782f1cd,1,0,0,
59dfb9e54b69bee99ec0aeb448b7b00391c0535e,1,0,0,
ee778dd8f98e7b7e9a1427afc262efed533f01b4,1,0,0,
f9c96818e606e430906a7dd4fafcc1f73d0c6a0f,1,0,0,
b83bb95b5634932dce61da088d4a7a8d1c02c9e3,1,0,0,
0a5f74a1df4417039d9547646008982e04b7507a,0,0,0,
953e8eec0e5584525a7223e3d65fd7f013796a07,1,0,0,
9efae86238abb0cae0ddaa855c1be707290c1917,1,1,0,package.json,Ian Olsen,Antonio Scandurra;
bb689699560bc94465c79659f93ec3a43d06cf02,0,0,0,
e228eb87cb4c4e7fb4a4f504012b577e90b6dd8c,1,0,0,
37d9aa5f223675278576f883a48777b224d40235,0,0,0,
ae359a74a0642ff48ba02b365a12df372a767f05,1,0,0,
847ca8f71be3ef9d4a43acc4022202f582357a0e,1,0,0,
7f4b43085b8db57182c03341f13b411c2e682528,0,0,0,
ff83e597530a41946fcae65e877924fc5b957191,1,0,0,
4716ad8ef3a557f2520e07f8d611c94aa5a442de,0,0,0,
b4c67cb0b89e0bfc85496364015686edab9250d0,2,0,0,
ef99fbcf0bf7707d303c0fa2353a53c99a1a5325,0,0,0,
50606187ba83b05f665e8f835a53dd2876fdbd73,0,0,0,
851ae42c649f2643d62208f9786663e62b6ae0e8,0,0,0,
c67336267675cfdf9982087c9ee9f19855cf4ebe,1,0,0,
03cc5033b7d4030f23c6a393dd32aa0c882f306b,0,0,0,
07ce491dec97cd77dc047f238e61e125dff9f876,0,0,0,
2f48150f1214b90377f6908a82f5350616814e94,0,0,0,
b2daa1deac09d7a27a429a38ccb8b316595ef8a1,0,0,0,
d1dcb602a2c6fca71bb05d029b4caf1b3eee5fde,1,0,0,
909eee2314c5edfaa8d20ad2ee975c489c65ad21,0,0,0,
637fd70406559ad5659620b2ceed237632e46d7a,0,0,0,
9762eaf43960f8a7e087b5acea5032275ea6daa4,0,0,0,
ecf8659045d9683de1b4129ed6a065b2fc787231,2,0,0,
1917a3386751deda78db9842255dac9eab4930a7,1,0,0,
d89c3a18ad715514d587361bcf5e17449c243428,0,0,0,
cbe8300f2aa561d61b98b41ffe217e4df18aa2c3,0,0,0,
f3b5c5ad39217b636597826907625f9db6c089fc,0,1,0,
5f82b34a0ed77af170a8b3c643a51fe246ac6a99,2,0,0,
fa9bcaa4aa83deb858d354e2c659a60e9b574c89,0,0,0,
1f6668867d57f0322f7b179eecd42a6bfb2a88ad,0,0,0,
4ce0f5c5099b1827daa4c389059bfec99135ea94,1,0,0,
f293b80e607f4a5fadd47b6d5dfd75bdfd1ff874,1,0,0,
de9ca2d4d520e0fee65d645bddc032167df90e70,0,0,0,
630f1468849e7bfbdafa5044c55d1f754b506135,0,0,0,
e28c03d15b904cc6f3300cf67ad01619b2c20d6e,0,0,0,
e5cfc6b6e4b36b6c443c0526bfb4c816c666b0f2,0,0,0,
a8935bc48ad5cd6d9c6784a322416f69d5ba8e84,0,0,0,
2a169556c20bb911b2cfa9f717bb5143f6e35da8,1,0,0,
f726dcc81bcd88eb7aff1e61bd77484b875f0854,0,0,0,
e3e6483b8063594872cdb020362a670b2e1133b2,0,0,0,
e13a4534c87b0485792be5f5d435916e4cfa1c8d,1,1,0,package.json,Nathan Sobo,Katrina Uychaco;
84bd000d025591c07daa8845db0605c7ec80fe47,0,1,0,
a629e91cda4c1485d4e48bda4b126b9fc2d92ea9,0,1,0,
4df74beba742f9e93cce90f82b15e6209eb26e4c,1,0,0,
2571bbc6f239a2fe2ad74c35cfe35b0e1bebd483,0,1,0,
ce4b92039e24e467e6ba72000ab3dbe31d9d9c5d,0,0,0,
e890ef5207b3bd33a2f93e07334be17f131c5fd2,0,0,0,
5db4c8dffbf7a83b35b3a85039061999a1613cfc,1,0,0,
c6db4df6c09d3863043c1ff0e767578db611cdd5,1,0,0,
69567edbe997177bc1f474001639440e2fca0a25,0,0,0,
fb1cf82a827085a664fb92fba2f8bc7e1900051d,0,0,0,
c870d1bbe9329687157ad01ca121469c388c50dd,1,0,0,
6517421dedb81746e496de9dbbb4c6f9e9091ced,0,0,0,
611018411b430356895369ca724a652d9f8b6930,1,1,0,package.json,Nathan Sobo,Hubot;
5c9b9d87a44c8676de30c93c21861dbf839df856,1,1,1,
8aa97e5e9296574fe1c659af047785e12334e695,0,0,0,
cccbde02fefa39ad705559ecd56d043e05dfa529,1,0,0,
5078d2777341566fcadf5f9873dc4bd26de2b234,0,0,0,
3ea3cde0f26d173482d45f72ef07a434ccd74e8c,0,0,0,
24c8343331186b65131c3355dc7be215e98639cf,0,0,0,
d0d3bdb999d5cd2200aa08b9fa0625d2a194bdb2,0,0,0,
26abbbd7cb6f74295619b9b656710bca45746e56,0,0,0,
f58d70a8fdaf50294d2d4447a6efc612f4beb9db,0,0,0,
d79690e2d586dbe4a0a6ace4be1b675a4b11b03f,1,0,0,
3c6236f74d7341f4e92668e79b19d838b9636360,1,0,0,
0e992326154d387611543f618ad5872dc4665586,1,0,0,
28975fba81d5a43644094107cc5901bae91bc8e4,0,0,0,
ec5874e044a074fe80de33b3a3f243e8a44859f7,2,0,0,
814817ae4f7d8cb28c647c2a78fb4541aa425fc7,0,0,0,
04b4c3ac9fa0f2f87f0282b72389ca165362b2c9,0,0,0,
ad0d1039830ded1cd680e53c9a3397bcac8c39f0,0,1,0,
8f7f81298876085413f7829f47d1f0187c5f9888,1,0,0,
85cc4e13127c14fece26a1ca0d9ca5c37b4abb95,2,0,0,
1930a11af6ebeac5d6c0ff4f8ed01a3b2040d4d8,0,0,0,
15a475889ca7724d1f53e1f48bd69d2038744c01,1,0,0,
3a69e5bcb2c9db92ee3dfb1aef139f547512a2db,1,0,0,
6535c649953ff4c34ec2b89a6516b3e95a81c782,0,0,0,
85efc08d1350e22042cfdebc7380a086ab4a3f7f,0,0,0,
0b7e14192194245cf53fd555d689cf00d8253e3f,0,0,0,
bb0b0857f450fd66aea80698dfa926eb11c47d00,1,0,0,
1ad6a0f50c09c9d51daa6f1e77eb03b3054fb8cf,0,0,0,
bc2292e7ddb5b47c6dee376d94f9d416c1866706,1,0,0,
da6bfedc76b2d8b0211c0bf6a8d54aac78cc29ea,1,0,0,
e2d0741ac24f8d763adac2f87ec0c572fc513ae1,0,0,0,
a4435305f1a709bc31b54aaf2017ed5598564036,0,1,0,
ef6b3646050261fd71452b870cc0065befe9cfcb,1,0,0,
fa41da182e83543d718f4274ebe3e398a5283bae,1,0,0,
7c93063861d0a50052ffa8b208152e3b6281e088,1,0,0,
77f77f719f3c0a251e854b9bb5da62023f6b4d83,0,0,0,
d7bc09c10dcc456194db5d09b5ac95163af1ba0b,0,0,0,
766afb406aa1d92246ee5850a1311c7af55de190,1,0,0,
504d7e4732dda8d885a3c6b97d814efcbd969428,0,0,0,
5264faedf03ebcd850ec84ea5cafe70904c28c3a,0,0,0,
53aaf0f3d0c0186afe2c5c9112d66ce742369ef2,1,0,0,
86e8af8bc23ac7dd66f6b04cadebbf6d0a7c8e7f,0,0,0,
2dfa06f24c56d759d92231ee3c9a40e989cb5c95,0,0,0,
ccd381b8ad757f3a49eaae17fb948ff93a39d2b0,0,0,0,
549e65cb103614b5d3ed849c070263d2de3d2f60,0,0,0,
aecea6d2f38c4fa16204658a242b6e997b6db127,0,0,0,
4a7370996d1b53546ee8395cf6c8f1339ef0a25f,0,0,0,
ab7671480d3c9d3fdf9566b80841659f27d767df,0,0,0,
6c95ef0cd8c33c11542952832a9dceddf3c6cb31,1,0,0,
95ab4ab75466e546880605e93bee2d52abd810b3,0,0,0,
2ef61af84e4ee7ae838b903aab7a8b8554fc9b5c,0,0,0,
4a1b4cff231e4fca3e7f08f90236aa06f7ddb38c,0,0,0,
387a8174f70756d352bcc53f18e9c2ef25ecbcf3,0,0,0,
86e12d25abacc1723bf6a5b5ba57575e6d2acdc4,0,0,0,
907161d2b52cf602b11d3d02ce31ee7c24c03cce,1,0,0,
ac120cbb5363cfa0b6460cab4db71922ba873e8a,1,0,0,
66af8e9dcc0f84dc5cd479c5d0d363527cb91780,1,0,0,
34978bfedab0e98205114733eb0ac85e93f2cd35,1,1,1,
194f927b87fbb1ded19c16cc910b6cc831347821,1,1,0,build/tasks/build-task.coffee,null,Damien Guard;
aa3379ceee29835ea56dc0d7dbd2e35f77cc3012,1,0,0,
cf36ecf3cafdd0837a8e4278d0d44ee74c67994a,1,1,1,
9596f79145a84e7a72157696a75d3f035dd94ce3,0,0,0,
579e6b23cfa7724637d70f03e918e809c2a55ffc,0,0,0,
9370c46f8d5e5038a0476cb20a144908accf98ce,1,0,0,
5d5a65e0e430ba6a2c18df71133f1523979acfae,1,0,0,
1f4cd6e00d2921eaf88046b2706c3fb49e9fb2b5,1,1,0,src/text-editor.coffee,Nathan Sobo,Max Brunsfeld;
473406f6b72cf7c76ead6335e3eb7627ee36a46b,1,0,0,
d25f824020fa1a70efa3476f3124b15229561ec4,0,0,0,
af48a087c3341b9948bd109caf8f048684ff6ba8,0,0,0,
c5a6e9c6976b43329302fcec6d80cc32e9894068,1,1,0,src/text-editor.coffee,Max Brunsfeld,Antonio Scandurra;
f139c800e2b71aa4fec50ddd85fdca240a451bc8,1,0,0,
2b3adaeace0e87b465164ffd71f2f23784d8273b,1,0,0,
1c99c399d166ef23b926fe991d8d37132da20931,1,2,0,package.json,Max Brunsfeld,simurai;spec/text-editor-component-spec.js,Max Brunsfeld,Nathan Sobo;
caad40c896780639945ebfc07202e79bb0690829,1,1,1,
de7e6c977f355d3846fce9b7452c1fdfe49033b0,1,0,0,
ebb03f022bee3a51c6408e6d6978934028664612,1,2,2,
7146a6bde92d82d86f04f921d029fd3f3ccbeaef,1,1,0,spec/integration/startup-spec.coffee,Antonio Scandurra,Nathan Sobo;
2710ce33d124973f09a06c1fec2b5f064641bde0,0,0,0,
11463ef00b88aa44f269d2cfd4a787d7ee6e0fe9,1,6,0,src/text-editor.coffee,Max Brunsfeld,Antonio Scandurra;spec/text-editor-spec.coffee,Max Brunsfeld,Antonio Scandurra;src/text-editor-presenter.coffee,Max Brunsfeld,Antonio Scandurra;src/text-editor-component.coffee,Max Brunsfeld,Antonio Scandurra;spec/text-editor-presenter-spec.coffee,Max Brunsfeld,Antonio Scandurra;src/text-editor-element.coffee,Max Brunsfeld,Antonio Scandurra;
38849474d0b2a208b35a7f84a263daa9303d20e0,1,2,0,src/tokenized-buffer.coffee,Max Brunsfeld,Nathan Sobo;package.json,Max Brunsfeld,Nathan Sobo;
5d24bcf19edc0c32580d0fe61547ef1c7aa3abeb,0,0,0,
e6514bf3d810313588952bd24fa5550fe7e09faf,0,0,0,
16a22b9f281d940d34562ae99b42c691b3fcc327,1,1,1,
7035368c33baccb471cabca6b585fe96d5f5579a,0,0,0,
bbaf5f56b2e37644219b340b964ef7687f725a3c,1,0,0,
1fd2c2a4942d41978493ced2285f9f5485b4ad4d,1,0,0,
5d83874725aa4237a733cf806132590e70c207bb,1,1,0,package.json,Max Brunsfeld,Nathan Sobo;
efde730d5857d9f75a9b62d20d585521300d5780,0,0,0,
35ea8133518db8bcdfa401e0a7b0504654b45aa3,1,1,1,
aa3a38fc27ae6cea23dcb30fe5b8a9af35f8482a,0,0,0,
79043eb12fcf0b17f0ab53c91291ec70e8281d27,1,0,0,
ac75135b92d38a0ee440ddaa9b25322c99e18d7a,0,0,0,
475e12e8126e353818c86012cc038906e6bf04ec,0,0,0,
21de77b7391c501d9cb5fa200111ce6ddf14cf97,0,0,0,
520a4a7db0cd02de9f76e0253c0c8ac55593fbbd,0,0,0,
3a6cba312c1c3af85aabd31a82e9dd947b6bcf76,0,0,0,
44277472dda5ed5ea90d57bb1041f01fc523bc43,1,0,0,
ddfb124cb838c2dee39e74256051447a3b3e8891,1,0,0,
0beb4bec42c4ee532ac3e877211da657918b924a,1,1,0,package.json,Max Brunsfeld,Nathan Sobo;
368b677420ce265f607c86caac703d2565a032c1,0,0,0,
e86308125022434719263944a5c068e6b9dca0f1,1,0,0,
a56db9a03e0ccfff823c5803c6e4fdda41df3855,0,0,0,
0240206d93e4efbb0fcc87792a07ec66703d021e,0,0,0,
